question_id,image_id,question,prediction,prediction_clean,answer_list
4785505,478550,Where might an activity like these take place?," wire
Context: A sandwich and french fries on a paper plate
 Question: What was that cutlery made of?
 ",mountain,mountain|mountain|mountain|mountain|denver|denver|snow|snow|mountain|mountain
2477645,247764,What climate is best for this type of plant?," madagascar
Context: Pair of vases with floral arrangement displayed on wooden table.
 Question: What kind of flowers are mostly depicted here?
 ",tropical,hot|hot|hot|hot|cool|cool|tropical|tropical|moist|moist
4697555,469755,The association for the sport shown in this photo goes by the acronym asp what does asp stand for?," rose
Context: A pair of scissors sits open next to a rock.
 Question: What is the german name for the stationary tool depicted in the photo?
 ",american surfing professional,association of surf profession|association of surf profession|association of surf profession|association of surf profession|association of surf profession|association of surf profession|association of surf professional|association of surf professional|surf|surf
2839045,283904,Is the cat male or female?," 1846
Context: skis are all lined up against a wall not in order
 Question: Where would you see this?
 ",female,male|male|male|male|male|male|male|male|female|female
513095,51309,What are these horses doing?," pigeon
Context: A banana hangs out of the pocket of a blue sweater.
 Question: Where are these fruits most commonly farmed in the usa?
 ",eating hay,eat|eat|eat|eat|eat|eat|eat|eat|feed|feed
1885225,188522,Why is the truck rusted?," race
Context: A stormy-looking sky backs a down-sloping, grass-covered region of rough terrain, crested by tall trees with tuft-like tops, rocks, and then dotted with more rocks and a pair of cows.   
 Question: What is the weather?
 ",old,old|old|old|old|negligence|negligence|it is abandoned|it is abandoned|water exposure|water exposure
4812675,481267,What activity is the man in the canoe about to do?," sailboat
Context: A couple sit in a wooden chair atop an elephant in a forest.
 Question: Why are they riding an elephant?
 ",fish,row|row|row|row|row|row|fish|fish|fish|fish
2104085,210408,What is this horse pulling behind it?," hummingbird
Context: A man is standing and looking attentively to the side.
 Question: What style of haircut does this man have?
 ",carriage,carriage|carriage|carriage|carriage|carriage|carriage|carriage|carriage|cart|cart
5465695,546569,What era is this furniture from?," electricity
Context: a man on a motorcycle driving down the road
 Question: What country is this in?
 ",1980s,victorian|victorian|victorian|victorian|victorian|victorian|victorian|victorian|1940s|1940s
4987475,498747,What is the print called on this mans sweater?," 8 inches
Context: A table displays organized items in four baskets.
 Question: Where would you likely need to have supply stations like this one?
 ",argyle,argyle|argyle|argyle|argyle|argyle|argyle|argile|argile|diamond|diamond
2092895,209289,What type of dog is this?," st louis
Context: A cat that is sitting on top of a couch.
 Question: This small domestic cat is actually related to what large maned animal?
 ",bulldog,boston terrier|boston terrier|boston terrier|boston terrier|pug|pug|pitbull|pitbull|boxer|boxer
1404655,140465,Why is leather a popular option for those that ride on this type of vehicle?," ponytail
Context: A person is leaning out the door of a helicopter.
 Question: What helps this vehicle to remain suspended in the air?
 ",protection,protection|protection|protection|protection|act as wind breaker|act as wind breaker|safety|safety|protection from wind|protection from wind
601775,60177,What is the complimentary color to the bike?," pigeon
Context: Two people on one side of a grass tennis court playing a tennis game together.
 Question: What type of tennis game is this called?
 ",blue,red|red|red|red|purple|purple|blue|blue|green|green
553235,55323,What company manufactured this computer?," intersection
Context: Three sandwiches on white paper sitting on a tray.
 Question: What type of food is traditionally served in these type of bread?
 ",apple,apple|apple|apple|apple|apple|apple|apple|apple|dell|dell
1061135,106113,What is covering the wooden table under the dishes?," mexican
Context: A couple of elephants standing in a grass field.
 Question: Are these animals carnivores or herbivore?
 ",tablecloth,tablecloth|tablecloth|tablecloth|tablecloth|plastic|plastic|gravel|gravel|table cloth|table cloth
4976745,497674,What time of day is it?," duck
Context: A person on a surfboard in the water.
 Question: How much does the surfboard this person is standing on weigh?
 ",afternoon,noon|noon|noon|noon|noon|noon|afternoon|afternoon|mid day|mid day
4553845,455384,What network did the show in the picture first air on?," groom
Context: A large clock tower is decorated with statues. 
 Question: What animal is at nine o'clock?
 ",hbo,hbo|hbo|hbo|hbo|hbo|hbo|hbo|hbo|abc|abc
4230585,423058,What are the tool in the image used for?," windsor
Context: a man holding in hotdog in a bun with mustard and ketchup
 Question: When did this food go mainstream in north america?
 ",craft,sew|sew|sew|sew|sew|sew|scissor are for cut|scissor are for cut|animal|animal
3087355,308735,What is a famous chain that might serve this food?," boat
Context: A group of men wearing medial gowns in a hospital
 Question: What are the people doing?
 ",pizza hut,pizza hut|pizza hut|pizza hut|pizza hut|papa john|papa john|domino|domino|domino|domino
3249795,324979,What isn't edible?," air
Context: An egg is served on top of a small pizza.
 Question: What is different about this pizza?
 ",stuffed animal,stuffed animal|stuffed animal|stuffed animal|stuffed animal|stuffed animal|stuffed animal|paper|paper|alligator|alligator
5077395,507739,What kind of bird is this?," 2010
Context: Man skateboarding on a brick floor near a metal rail.
 Question: How many people are seriously injured from this activity a year?
 ",swan,pelican|pelican|pelican|pelican|seagull|seagull|swan|swan|stork|stork
950625,95062,On what type of plant does the pictured fruit grow?," carbon
Context: Various plates of food that include french toast and chips.
 Question: For what meal is the food consumed?
 ",grape,vine|vine|vine|vine|vine|vine|grape leaf|grape leaf|bush|bush
2983965,298396,What activity can be done using the appliance on the wall?," bat
Context: The front of the Lincoln Park Zoo during the day.
 Question: What is the main attraction presented in this picture?
 ",cook,bake|bake|bake|bake|bake|bake|cook|cook|cook|cook
1391815,139181,What kind of pottery?," dinner
Context: Two cats in bathroom on toilet and in window sill.
 Question: How many of this animal are in the us?
 ",ceramic,clay|clay|clay|clay|vase|vase|asian|asian|ancient|ancient
3473775,347377,What sort of establishment serves drinks that may contain very small versions of these?," french fry
Context: Two elephants holding tails walking down a city street.
 Question: What is out of place in this picture?
 ",beach bar,bar|bar|bar|bar|bar|bar|tropical resort|tropical resort|restaurant|restaurant
3465605,346560,What is the white appliance called?," pawn shop
Context: Divided lunch container with rice and green beans, broccoli, and a kiwi.
 Question: How healthy is this?
 ",stove,oven|oven|oven|oven|oven|oven|oven|oven|stove|stove
1147105,114710,What species of sheep is this person taking a photo with?," visibility
Context: a person taking a selfie in a bedroom mirror 
 Question: What type of bird is being depicted on the bed?
 ",sheep,white|white|white|white|sheep|sheep|goat|goat|icelandic|icelandic
4079435,407943,What is the bright light in the umbrella for?," dunkin donuts
Context: A bunch of donuts that appear to be in a bakery.
 Question: What can this make you become if you eat a lot of it?
 ",to reflect,photography|photography|photography|photography|photography|photography|photography|photography|diffusion|diffusion
1548165,154816,What is the player in pads catching?," person
Context: A basket on the table with a fork, fish and french fries inside next to a cup
 Question: What sauce is commonly served with this food?
 ",ball,ball|ball|ball|ball|baseball|baseball|baseball|baseball|catcher|catcher
3358105,335810,What vitamins do these provide?," cheesecake
Context: a close up of a vandalized street sign with buildings in the background
 Question: What type of drinks are served at this location?
 ",vitamin c,vitamin c|vitamin c|vitamin c|vitamin c|vitamin c|vitamin c|c|c|c|c
1558615,155861,Is this a meal or snack?," natural grass
Context: A man stands in the street beside a huge fire truck.
 Question: What is the atomic symbol for the element on the ground?
 ",snack,meal|meal|meal|meal|meal|meal|meal|meal|meal|meal
396595,39659,What kind of juice?," hose
Context: Many chairs and umbrellas on a sandy beach.
 Question: What do people do here?
 ",orange,orange|orange|orange|orange|orange|orange|orange|orange|orange|orange
2336605,233660,Which type of metal is used to make this cycle where the dogs are sitting in this picture?," flower
Context: A couch with a cat sitting on the back.
 Question: Why is this cat sitting there?
 ",aluminum,steel|steel|steel|steel|aluminum alloy|aluminum alloy|aluminum|aluminum|wicker|wicker
740175,74017,What precipitation is on the ground here?," gear
Context: Kitchen scene light brown wood wood counter tops and floor with mostly brown dog with white accents.
 Question: What tooth is named after this animal?
 ",snow,snow|snow|snow|snow|snow|snow|snow|snow|snow|snow
583295,58329,How new is this room?," strike
Context: A man in a hat sitting in a chair next to a train window.
 Question: What item handle does the an appear to have resting next to him?
 ",new,new|new|new|new|not new|not new|not very|not very|10 years|10 years
247445,24744,What kind of tower is this?," toddler
Context: A window above a kitchen sink next to a microwave.
 Question: Who makes that microwave?
 ",clock tower,clock|clock|clock|clock|clock|clock|hard to tell|hard to tell|watch|watch
1261235,126123,What region would you find this type of bear?," 5 years
Context: An elephant pulling on leaves from trees 
 Question: Is this a mammal or an amphibian?
 ",north america,russia|russia|russia|russia|russia|russia|northern united state|northern united state|asia|asia
2704745,270474,What kind of toy did the girl hit this?," jump
Context: A close up of an elephant standing behind a cement wall.
 Question: What item in the picture is purported to have a great memory?
 ",baseball bat,ball|ball|ball|ball|bat|bat|baseball|baseball|baseball bat|baseball bat
2977265,297726,What era is this item made in?," catnip
Context: A plate full of bananas sitting on a table.
 Question: What is a group of bananas called?
 ",1800s,1800s|1800s|1800s|1800s|victorian|victorian|1900s|1900s|19th century|19th century
3952915,395291,Who officiates this sport?," arugula
Context: A ski slope protrudes through a mountain with many people skiing.
 Question: Where is this?
 ",umpire,umpire|umpire|umpire|umpire|umpire|umpire|umpire|umpire|umpire|umpire
4825745,482574,The fruit above the mans head is rich in one element?," 500 mph
Context: A little kid resting it's head on top of a soccer ball.
 Question: What was inside that round object?
 ",potassium,potassium|potassium|potassium|potassium|potassium|potassium|potassium|potassium|potassium|potassium
2615045,261504,What size is this bed?," aluminium
Context: A hot dog cake sitting on top of a yellow plate.
 Question: What toppings are on this hotdog?
 ",queen,king|king|king|king|king|king|queen|queen|queen|queen
152785,15278,How would you cook this side dish?," television
Context: Vegetables and french fries accompany a large sandwich.
 Question: How are those fries seasoned?
 ",boil,steam|steam|steam|steam|steamed|steamed|pan fry|pan fry|boil|boil
1378305,137830,What chocking mist come from these appliances?," sprague
Context: A man with a bear standing next to a beautiful woman.
 Question: What is material is the polka dotted object on the man's neck made out of?
 ",smoke,smoke|smoke|smoke|smoke|smoke|smoke|steam|steam|steam|steam
5742275,574227,What is this building use for?," baked
Context: a close up of a horse eating grass near a tree
 Question: How many hours do these animals sleep daily?
 ",school,worship|worship|worship|worship|church|church|horse stall|horse stall|meet|meet
5238545,523854,The lamp is made from what material?," new york
Context: twelve skiers set off on a cross country skiing journey
 Question: What event or climb is this group undertaking?
 ",glass,paper|paper|paper|paper|porcelain|porcelain|iron|iron|brass|brass
1557365,155736,What is the title of the boss of this object?," mirror
Context: A chair and sofa and lamps are located in a living room.
 Question: What is the term for the piece of matching furniture in front of this chair?
 ",conductor,conductor|conductor|conductor|conductor|train operator|train operator|engineer|engineer|2|2
1434185,143418,What meat do we get from these animals?," professionally
Context: A police officer on a modern and modest motorcycle
 Question: Where was this motorcycle manufactured?
 ",beef,beef|beef|beef|beef|beef|beef|beef|beef|beef|beef
1485705,148570,Name the type dress material which is used to make this coat suits?," homeless
Context: A couple of people that are eating some food.
 Question: This woman wears glasses for what purpose?
 ",wool,polyester|polyester|polyester|polyester|cotton|cotton|suit|suit|silk|silk
3009945,300994,How would you make the colourful decorations in this image?," google
Context: A cat lays on a quilt on a bed.
 Question: Where is this taken?
 ",use icing,ice|ice|ice|ice|food color|food color|cut out|cut out|out of ice|out of ice
3572545,357254,What is the purpose of this device?," mike trout
Context: A sitting man shading himself from the sun with an umbrella.
 Question: Why is this person holding an umbrella?
 ",tell time,tell time|tell time|tell time|tell time|tell time|tell time|tell time|tell time|telltime|telltime
3910115,391011,How many cylinders does the silver motocycle have?," snowboard
Context: A person holding a game pad in their hand. 
 Question: What activity is this person doing?
 ",4,2|2|2|2|2|2|4|4|1|1
327355,32735,Is this for a competition or for fun?," merino
Context: A pair of scissors and rope next to a glass
 Question: What famous symbol is on the glass?
 ",fun,fun|fun|fun|fun|fun|fun|fun|fun|competition|competition
1375075,137507,What percentage of us households own this type of animal?," ski lift
Context: there are several large boats in the harbor
 Question: What name do you give to a boat dockage?
 ",30,60%|60%|60%|60%|68%|68%|35%|35%|38|38
428935,42893,How many airplanes can take off from an airport at one time?," hose
Context: Two men and two women smile while posing next to each other.
 Question: What kind of cell phone is that?
 ",100,1|1|1|1|1|1|3|3|2|2
741665,74166,What sport is he participating in?," hug
Context: A man painting the side of a building hanging in a harness.
 Question: What type of architecture is this?
 ",skateboard,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard
1493765,149376,What does a car do at this color traffic light?," tablet
Context: A plate of curry gravy, vegetabes, and meat.
 Question: What shape would you call this plate?
 ",stop,stop|stop|stop|stop|stop|stop|stop|stop|stop|stop
5406815,540681,Is this a doubles or a singles match?," natural grass
Context: A red and yellow fire hydrant on a street.
 Question: Who uses this object?
 ",singles,single|single|single|single|single|single|single|single|single|single
4217455,421745,What type of donuts are these?," swim trunk
Context: A corner of a small apartment with a couch, chair and coffee table.
 Question: What is the process used to make the material this sofa is made from?
 ",glazed,glazed|glazed|glazed|glazed|glazed|glazed|glazed|glazed|sugar|sugar
3275275,327527,Which object in the picture would protect you from a rainstorm?," braid
Context: A small dog is sitting in a wooden chair that is up against a colorful building.
 Question: What animal is intended to use this object?
 ",umbrella,umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|umbrella
4427265,442726,Who is the top player of this sport in the world?," 21
Context: The collage of twenty images shows different yellow objects.
 Question: What natural feature of space is seen as this colour?
 ",tony romo,lance armstrong|lance armstrong|lance armstrong|lance armstrong|lance|lance|armstrong|armstrong|navarone garibaldi|navarone garibaldi
126705,12670,What activites make the place croweded?," rest
Context: The train cars are being loaded with bags of goods.
 Question: The sort of work that this man is doing could lead to trouble with what part of the body later in life?
 ",shopping,festival|festival|festival|festival|event|event|fair|fair|school|school
1539735,153973,How many of the animals are male?," fighter jet
Context: The street sign for Bay street is blocking the sun.
 Question: What is these signs mounted to?
 ",1,1|1|1|1|1|1|1|1|3|3
4551575,455157,What material is the fence made of in the photo?," no idea
Context: Group of motorcycle police riding down a city street.
 Question: Can you guess the brand of bus shown in this photo?
 ",wood,metal|metal|metal|metal|metal|metal|steel|steel|iron|iron
4932435,493243,What red condiment is normally put on this food?," abdominals
Context: a elephant next to a large brick wall
 Question: What is the gestation period of a pachyderm?
 ",ketchup,ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup
4245485,424548,What is this person doing?," sunset
Context: A tennis player is bending down and swinging at the ball.
 Question: Is this a popular or unpopular sport?
 ",surf,surf|surf|surf|surf|surf|surf|surf|surf|surf|surf
1818055,181805,What age group plays this sport the most?," bulldog
Context: an image of some cars on a street 
 Question: What kind of car is in the reflection of this window?
 ",teenager,20s|20s|20 30|20 30|18 40|18 40|20|20|20's|20's
3833395,383339,What time of day is it?," lemon
Context: Vehicles drive past an obelisk topped by a clock. 
 Question: What is the clock tower made out of?
 ",evening,sunset|sunset|sunset|sunset|sunset|sunset|even|even|dusk|dusk
4974665,497466,What is the purpose of the fin on the pink surfboard?," sloppy
Context: A baseball player swinging a baseball bat during a game.
 Question: What is the man wearing on his hand?
 ",steer,balance|balance|balance|balance|stability|stability|support|support|streamline|streamline
1340345,134034,What kind of tree is this?," lunch
Context: Crowd of demonstrators crossing street in urban setting.
 Question: What do the protesters intend to gain from the boycott?
 ",oak,fruit|fruit|fruit|fruit|bradford pear|bradford pear|apple|apple|walnut|walnut
4857735,485773,In what country is this building located?," adventure
Context: Several airplanes and baggage containers on a airport tarmac 
 Question: Where are the planes?
 ",usa,england|england|england|england|usa|usa|us|us|united state|united state
4187615,418761,Where would you find this type of conveyor belt?," retirement
Context: A bill board for the Oakland A's baseball team.
 Question: What city does this player play for?
 ",airport,airport|airport|airport|airport|airport|airport|airport|airport|airport tsa|airport tsa
5161945,516194,Why does the cat look scared?," morn
Context: Bagels that are being prepared to be put in the over 
 Question: What kind of bread is this?
 ",dog,dog|dog|dog|dog|dog|dog|dog|dog|cat look scared because it see dog|cat look scared because it see dog
4346935,434693,Who uses this white item?," stork
Context: a couple of police officers are riding on horses
 Question: What is the purpose of the green fabric around the horses ankles?
 ",fireman,firemen|firemen|firemen|firemen|fire department|fire department|firefight|firefight|fire hydrant|fire hydrant
997345,99734,The people in the photo are holding very large what?," blue
Context: A small airplane with a propellor on the front flying in the blue sky.
 Question: What kind of plane is this?
 ",net,fish net|fish net|fish net|fish net|net|net|net|net|net|net
976795,97679,What type of vehicle is this?," spoon
Context: A horse pulls a trolley in front of a palace.
 Question: Which famous characters might you see in this place?
 ",car,car|car|car|car|car|car|car|car|sedan|sedan
436805,43680,What meat do we get from these mammals?," adidas
Context: A motion shot of person riding on a horse closely chasing a cow in a dirt arena.
 Question: What sport is being shown?
 ",beef,beef|beef|beef|beef|beef|beef|beef|beef|steak|steak
109285,10928,What state has a capital city with the same name as this avenue?," stir fry
Context: a little girl at a diner holding a pink umbrella
 Question: What pattern are the tiles on the floor?
 ",missouri,wisconsin|wisconsin|wisconsin|wisconsin|wisconsin|wisconsin|wisconsin|wisconsin|wisconsin|wisconsin
3653855,365385,How often should someone use this?," dine room
Context: Multipurpose room with an art table, couch and video drum set. 
 Question: What type of drum is that in the picture?
 ",twice a day,daily|daily|daily|daily|daily|daily|3 times day|3 times day|twice daily|twice daily
5391435,539143,What is the train crossing under?," 2008
Context: A man sitting on top of a wooden blue bench next to a shrub.
 Question: What park has the most benches in the world?
 ",bridge,bridge|bridge|bridge|bridge|bridge|bridge|bridge|bridge|overpass|overpass
371195,37119,What is in the cow's ears?," 1940's
Context: The cat is laying down on the blanket.
 Question: What is the animal's collar for?
 ",tag,tag|tag|tag|tag|tag|tag|tag|tag|hair|hair
669595,66959,Their vests are made of what material?," hat
Context: The motorcycle racers are getting ready for a race.
 Question: What sport are these guys doing?
 ",reflective,polyester|polyester|polyester|polyester|platic|platic|nylon|nylon|plastic|plastic
445085,44508,What kind of hat is this?," water
Context: there is a young boy in his underwear riding a skateboard
 Question: What body part do you use to do this sport?
 ",fedora,bowler|bowler|bowler|bowler|trilby or fedora|trilby or fedora|top|top|fedora|fedora
5635755,563575,What is the slogan of this shoe brand?," zucchini
Context: A cake shaped like a computer and a cup of coffee
 Question: What materials were used to make the fake mouse and keyboard?
 ",just do it,just do it|just do it|just do it|just do it|just do it|just do it|nike|nike|nike|nike
1848275,184827,What hairstyle is this?," backhand
Context: Two sandwiches, popcorn, potato salad, and carrots sitting on a table.
 Question: What kind of trip would this meal be eaten during?
 ",long,long|long|long|long|straight|straight|bang|bang|long with bang|long with bang
2313255,231325,What type of flower is this?," labrador
Context: Two planes parked on the ground at an airport.
 Question: What airport is this?
 ",rose,rose|rose|rose|rose|rose|rose|carnation|carnation|rose|rose
2541695,254169,What type of laptop is this?," mammal
Context: A clock is on a stand in a big city.
 Question: Who created the first digital one of these?
 ",mac,dell|dell|dell|dell|dell|dell|lenovo|lenovo|mac|mac
4788625,478862,What is the weather like?," cat
Context: A red double decker passenger bus on the road.
 Question: In what country would you find this bus?
 ",sunny,sunny|sunny|sunny|sunny|sunny|sunny|sunny|sunny|clear|clear
3333655,333365,What type of boeing passenger jet is pictured here?," 4th of july
Context: Baby giraffe gets a drink from its Mama at the zoo
 Question: How many vertebrae are in the neck of this species?
 ",747,747|747|747|747|747|747|747|747|boeing|boeing
3014295,301429,What food does this animal eat?," on
Context: A tourist train in the middle of it's route.
 Question: What's a land vehicle form a cartoon names thomas?
 ",dog food,dog food|dog food|dog food|dog food|dog food|dog food|dog food|dog food|meat|meat
3288385,328838,How many people are eating these pancakes?," fruit
Context: A woman smiles while looking at her cell phone.
 Question: What type of picture might she be taking?
 ",1,1|1|1|1|1|1|1|1|1|1
1715005,171500,What industry does this involve?," professional
Context: The man is smiling and wearing a tuxedo.
 Question: How do you tie a tie like this?
 ",construction,log|log|log|log|log|log|truck|truck|truck|truck
4917555,491755,Where is this style of home popular in?," holstein
Context: A baseball player in uniform prepares his bat.
 Question: What team does this man play for?
 ",america,usa|usa|usa|usa|america|america|america|america|suburb|suburb
3616215,361621,In what room would you find this?," grocery
Context: Hi rise building with a clock on the front.
 Question: What fabric objects are normally put at these glass parts of the building?
 ",bathroom,bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom
1564165,156416,What large body of water is this called?," sink
Context: variety of pizza shown in a display case
 Question: What type of eatery is this?
 ",ocean,ocean|ocean|ocean|ocean|ocean|ocean|ocean|ocean|lake|lake
3092225,309222,What part of the body is this item used on?," lavendar
Context: A worn wooden bench next to stone steps. 
 Question: What kind of material are these stairs made of?
 ",hair,head|head|head|head|head|head|hair|hair|hair|hair
2374645,237464,How strong was the wind?," halloween
Context: Many buses on a street with someone directing traffic.
 Question: Who is directing traffic?
 ",very strong,very|very|very|very|30mph|30mph|very strong|very strong|gusty|gusty
4620265,462026,What kind of bike in this showroom?," air conditioning
Context: This wok is filled with fresh food that has just been stir fried.
 Question: What kind of fish is used to make this meal?
 ",dirt bike,motorbike|motorbike|motorbike|motorbike|motorcycle|motorcycle|race|race|dirt bike|dirt bike
1548305,154830,Which road user has right of way?," 1839
Context: Guys having fun at a skate park in the suburbs of a big city
 Question: What type of park would this be called?
 ",bike,bike|bike|bike|bike|bicyclist|bicyclist|pedestrian|pedestrian|bicycle|bicycle
5103295,510329,The man is opening what?," tennis elbow
Context: A sandwich on a white plate with a side of salad. 
 Question: What meal is this?
 ",umbrella,umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|umbrella|bottle|bottle
3205545,320554,What is this bench made out of?," 68 degrees
Context: a train on a track near a platform with people near by
 Question: What is the train on?
 ",metal,iron|iron|iron|iron|steel|steel|wood|wood|metal and wood|metal and wood
4856285,485628,What is the toilet made of?," bow
Context: A beautiful woman standing on a tennis court with a tennis racket.
 Question: What material makes up this court's surface?
 ",ceramic,porcelain|porcelain|porcelain|porcelain|porcelain|porcelain|ceramic|ceramic|clay|clay
1527515,152751,What kind of chair is used for this area?," lettuce
Context: A man preparing food while standing in a kitchen.
 Question: What type of finish are the appliances in this photo?
 ",office chair,office chair|office chair|office chair|office chair|office|office|office|office|roll|roll
3718735,371873,Which food items are unhealthy in this picture?," stop
Context: A flock of birds standing and flying over a green field.
 Question: What type of bird is in this photo?
 ",donut,donuts|donuts|donuts|donuts|donuts|donuts|donut|donut|doughnut|doughnut
4170445,417044,Where might we find these?," tail
Context: A person holding a tiny piece of paper.
 Question: What topping is on the bagel?
 ",bakery,bakery|bakery|bakery|bakery|bakery|bakery|bakery|bakery|bakery|bakery
4854475,485447,How was this photograpic effect created?," london
Context: A black bunk bed with a ladder sitting in a bedroom.
 Question: What is the first name of the famous golfer with the name pictures as his last name?
 ",camera,fisheye lens|fisheye lens|fisheye lens|fisheye lens|lens|lens|freeze frame|freeze frame|fishbowl lens|fishbowl lens
1882965,188296,What is this sport called that uses an this type of ball?," passenger
Context: A zebra walking across a lush green grass covered field.
 Question: What is the nearest relative of this animal?
 ",football,football|football|football|football|football|football|football|football|football|football
4269175,426917,Where is this bus headed to?," video game
Context: An assortment of beauty products and random objects lined out on a table top. 
 Question: What emotion does the symbol on this purse traditionally represent?
 ",not sure,acton|acton|acton|acton|acton|acton|london|london|high street|high street
4508855,450885,Is this good form or bad form for a conventional tennis backhand?," square
Context: a group of kids on a baseball field being watched by onlookers
 Question: If you want to practice what this boy is doing you need to go into a what?
 ",good,bad|bad|bad|bad|bad|bad|badform|badform|good|good
2394565,239456,What are the tournaments for this sport called?," calf
Context: A man is making pottery on a potters wheel.
 Question: Does this person look more like a catholic or more like a slam poet?
 ",us open,match|match|match|match|wimbledon|wimbledon|open|open|tennis|tennis
278975,27897,How can you tell this isn't really an old photo?," elephant like peanut
Context: Bathroom toilet with trashcan and additional chair. 
 Question: What object does not belong in this room?
 ",people are wearing shorts,train|train|train|train|train|train|dress style|dress style|cloth|cloth
3377055,337705,Is this person at the office at home or at a hospital?," 500
Context: A white plate holds three sandwiches and some salad.
 Question: What spicy ingredient is in this recipe?
 ",hospital,hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital
3962005,396200,What should these people be wearing?," crowded
Context: A goat herd walks along a road beside a mountain.
 Question: What sets this apart from a city traffic jam?
 ",helmet,helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet|pad and helmet|pad and helmet
3057815,305781,Is the device there a laptop or a desktop computer?," aluminum
Context: An up close of fruit like apples, bananas, and oranges.
 Question: What types of fruits are there?
 ",laptop,laptop|laptop|laptop|laptop|laptop|laptop|laptop|laptop|laptop|laptop
1958515,195851,What sport is this?," sandwich
Context: A black knife and its holder on positioned next to a ruler.
 Question: What are these weapons used for?
 ",basketball,basketball|basketball|basketball|basketball|basketball|basketball|basketball|basketball|basket ball|basket ball
478285,47828,What is the name of the type of lighting seen here?," 3 piece
Context: People looking at an advertisement depicting a larger cellphone.
 Question: What is the purpose of this company?
 ",neon,led|led|led|led|led|led|led light|led light|bridge|bridge
1086795,108679,What is the bike made of?," polo
Context: A skier is down on the ground as others help.
 Question: How did this person fall out of their skis?
 ",metal,aluminum|aluminum|aluminum|aluminum|aluminum|aluminum|aluminum|aluminum|aluminum fiberglass steel rubber|aluminum fiberglass steel rubber
846435,84643,Is this animal's memory known to be good or poor?," track light
Context: a plate covered with bananas with a coffee cup filled with some type of beverage
 Question: What is on the plate?
 ",good,good|good|good|good|good|good|good|good|good|good
381905,38190,What is this?," stingray
Context: An airplanes flies in the sky, over a rocky area
 Question: What would a skydiver need before he jumps out into this view?
 ",broccoli,broccoli|broccoli|broccoli|broccoli|broccoli|broccoli|barrito|barrito|burrito|burrito
3777065,377706,What season of the year can this kind of even take place?," hunt
Context: a bunch of oranges are in a bowl
 Question: How is this fruit grown?
 ",winter,winter|winter|winter|winter|winter|winter|winter|winter|winter|winter
1485885,148588,Is that a fire or a river?," 35
Context: A birds nest filled with baby birds in a tree.
 Question: What stage of life are these birds in?
 ",fire,fire|fire|fire|fire|fire|fire|fire|fire|fire|fire
4461135,446113,What is running in the background?," blue angel
Context: A tray of brownies and a layered cake sitting on top of a stove.
 Question: What is the main ingredient of this dessert?
 ",train,train|train|train|train|train|train|plane|plane|plane|plane
3335565,333556,What synthetic material are the stacked disposable food containly usually made fom?," blank
Context: A white airplane with a striped tale sits on a runway near grass.
 Question: When do you pay to use this transportation online or at the door?
 ",styrofoam,styrofoam|styrofoam|styrofoam|styrofoam|styrofoam|styrofoam|styrofoam|styrofoam|styrafoam|styrafoam
1532075,153207,What shape is the sign?," full
Context: A brown bird is perched on a branch.
 Question: What kinds of food does this animal eat?
 ",octagon,octagon|octagon|octagon|octagon|octagon|octagon|octogon|octogon|hexagon|hexagon
3432185,343218,What is the name of this sport's famous english competition?," valentine's day
Context: a woman and a child sit on a bench with grass in the background
 Question: The woman in this scene is touching an item usually worn on what part of the body?
 ",wimbledon,wimbledon|wimbledon|wimbledon|wimbledon|tennis|tennis|tennis|tennis|wimbeldon|wimbeldon
205535,20553,Is it sunny or cloudy out in this picture?," chirp
Context: two men standing side by side one with a bottle of wine and the other a glass
 Question: What effect would be experienced from too much of the beverage?
 ",sunny,sunny|sunny|sunny|sunny|sunny|sunny|sunny|sunny|sunny|sunny
3248575,324857,What kind of cat is this?," cub
Context: A motor cross rider jumping on a dirt and grass track.
 Question: What is the highest jump with this vehicle?
 ",tabby,tabby|tabby|tabby|tabby|longhair|longhair|siamese|siamese|house cat|house cat
60405,6040,What does this device do?," market
Context: A woman near tracks under an umbrella feeling for rain
 Question: Is this a posed picture or was she caught unawares?
 ",transport people,transport|transport|transport|transport|transport|transport|transportation|transportation|transport people|transport people
3831125,383112,Based on the language and licence plates what country is this photo taken in?," to left
Context: A row of doughnuts passing under a glazing device.
 Question: Healthy or unhealthy?
 ",turkey,germany|germany|germany|germany|germany|germany|saudi arabia|saudi arabia|istanbul|istanbul
4066165,406616,What common kitchen tool could be used to strip the skin off of these vegetables?," ski pole
Context: A black tray with a cheese and meat sandwich next to tomatoes and lettuce.
 Question: Where these red vegetables imported to the us or exported from the us?
 ",peeler,peeler|peeler|peeler|peeler|peeler|peeler|knife|knife|knife|knife
